uid,target,NDCG@20,Recall@20,HitRate@20
4730,451,0.0,0.0,0.0
4734,820,0.0,0.0,0.0
4740,264,0.0,0.0,0.0
4741,1875,0.0,0.0,0.0
4742,2497,0.0,0.0,0.0
4743,1885,0.0,0.0,0.0
4747,3255,0.0,0.0,0.0
4752,1046,0.0,0.0,0.0
4754,2456,0.0,0.0,0.0
4755,2578,0.0,0.0,0.0
4757,2947,0.0,0.0,0.0
4761,769,0.0,0.0,0.0
4763,2569,0.0,0.0,0.0
4764,859,0.0,0.0,0.0
4767,2206,0.0,0.0,0.0
4768,951,1.0,1.0,1.0
4769,2844,0.0,0.0,0.0
4770,2435,0.0,0.0,0.0
4779,2618,0.0,0.0,0.0
4781,2685,0.0,0.0,0.0
4783,3047,0.0,0.0,0.0
4787,1383,0.0,0.0,0.0
4788,2466,0.25,1.0,1.0
4790,2752,0.0,0.0,0.0
4795,844,0.0,0.0,0.0
4796,2197,0.0,0.0,0.0
4798,2826,0.0,0.0,0.0
4800,218,0.0,0.0,0.0
4805,2203,0.0,0.0,0.0
4811,2117,0.0,0.0,0.0
4812,3084,0.0,0.0,0.0
4814,2095,0.0,0.0,0.0
4826,2342,0.0,0.0,0.0
4833,196,0.0,0.0,0.0
4837,2677,0.0,0.0,0.0
4839,1867,0.0,0.0,0.0
4843,32,0.0,0.0,0.0
4847,2893,0.0,0.0,0.0
4853,3049,0.0,0.0,0.0
4858,829,0.0,0.0,0.0
4859,2914,0.0,0.0,0.0
4860,1900,0.0,0.0,0.0
4863,1843,0.0,0.0,0.0
4867,1920,0.0,0.0,0.0
4868,2853,0.0,0.0,0.0
4870,2828,0.0,0.0,0.0
4874,1836,0.0,0.0,0.0
4876,211,0.0,0.0,0.0
4877,1870,0.0,0.0,0.0
4881,2881,0.0,0.0,0.0
4882,2132,0.0,0.0,0.0
4885,1691,0.0,0.0,0.0
4887,1386,0.0,0.0,0.0
4889,1131,0.0,0.0,0.0
4891,2837,0.0,0.0,0.0
4892,2936,0.3562071871080222,1.0,1.0
4895,2880,0.0,0.0,0.0
4896,627,0.0,0.0,0.0
4898,1111,0.0,0.0,0.0
4900,2755,0.0,0.0,0.0
4902,2705,0.0,0.0,0.0
4909,2137,0.38685280723454163,1.0,1.0
4918,1012,0.31546487678572877,1.0,1.0
4921,2431,0.0,0.0,0.0
4923,219,0.0,0.0,0.0
4925,1445,0.0,0.0,0.0
4928,2168,0.0,0.0,0.0
4930,2456,0.0,0.0,0.0
4932,944,0.0,0.0,0.0
4935,2788,0.0,0.0,0.0
4942,740,0.27023815442731974,1.0,1.0
4945,809,0.0,0.0,0.0
4951,322,0.0,0.0,0.0
4952,1296,0.0,0.0,0.0
4955,2618,0.0,0.0,0.0
4956,1925,0.0,0.0,0.0
4958,2137,0.43067655807339306,1.0,1.0
4960,3119,0.0,0.0,0.0
4965,3087,0.0,0.0,0.0
4975,3097,0.0,0.0,0.0
4976,1038,0.0,0.0,0.0
4979,2966,0.0,0.0,0.0
4980,1405,0.0,0.0,0.0
4982,1607,0.0,0.0,0.0
4984,2692,0.0,0.0,0.0
4989,1506,0.0,0.0,0.0
4990,3069,0.0,0.0,0.0
4994,425,0.0,0.0,0.0
4995,1187,0.0,0.0,0.0
4997,2431,0.0,0.0,0.0
5002,342,0.0,0.0,0.0
5006,2466,0.0,0.0,0.0
5009,2887,0.0,0.0,0.0
5010,960,0.0,0.0,0.0
5011,1057,0.0,0.0,0.0
5012,1518,0.0,0.0,0.0
5018,761,0.0,0.0,0.0
5019,11,0.0,0.0,0.0
5023,1800,0.0,0.0,0.0
5024,2599,0.0,0.0,0.0
5029,2992,0.0,0.0,0.0
5031,322,0.0,0.0,0.0
5032,1784,0.0,0.0,0.0
5033,988,0.0,0.0,0.0
5038,1742,0.0,0.0,0.0
5042,2687,0.0,0.0,0.0
5044,1012,0.27023815442731974,1.0,1.0
5046,271,0.0,0.0,0.0
5047,1653,0.0,0.0,0.0
5049,2705,0.0,0.0,0.0
5050,1981,0.0,0.0,0.0
5051,2596,0.0,0.0,0.0
5052,1452,0.0,0.0,0.0
5053,1151,0.0,0.0,0.0
5054,538,0.0,0.0,0.0
5056,2466,0.27023815442731974,1.0,1.0
5067,3065,0.0,0.0,0.0
5068,1412,0.0,0.0,0.0
5069,2611,0.0,0.0,0.0
5071,2958,0.0,0.0,0.0
5072,2346,0.0,0.0,0.0
5073,3219,0.0,0.0,0.0
5074,2148,0.0,0.0,0.0
5077,867,0.0,0.0,0.0
5078,2936,0.23540891336663824,1.0,1.0
5080,2626,0.0,0.0,0.0
5081,991,0.0,0.0,0.0
5089,1120,0.0,0.0,0.0
5097,1022,0.0,0.0,0.0
5101,502,0.0,0.0,0.0
5105,2395,0.0,0.0,0.0
5106,2606,0.2559580248098155,1.0,1.0
5107,486,0.0,0.0,0.0
5108,1667,0.0,0.0,0.0
5111,1680,0.0,0.0,0.0
5112,3136,0.0,0.0,0.0
5114,1102,0.0,0.0,0.0
5117,1823,0.0,0.0,0.0
5123,2550,0.0,0.0,0.0
5124,2711,0.0,0.0,0.0
5125,198,0.0,0.0,0.0
5127,3018,0.0,0.0,0.0
5130,2458,0.0,0.0,0.0
5132,1392,0.0,0.0,0.0
5136,1899,0.23981246656813146,1.0,1.0
5139,2665,0.0,0.0,0.0
5140,148,0.0,0.0,0.0
5143,529,0.0,0.0,0.0
5146,1297,1.0,1.0,1.0
5149,2748,0.0,0.0,0.0
5150,2947,0.0,0.0,0.0
5151,1817,0.0,0.0,0.0
5155,2089,0.0,0.0,0.0
5157,3085,0.0,0.0,0.0
5159,1729,0.0,0.0,0.0
5165,1211,0.0,0.0,0.0
5170,3097,0.0,0.0,0.0
5171,2405,0.0,0.0,0.0
5180,2016,0.0,0.0,0.0
5181,1667,0.0,0.0,0.0
5183,3255,0.0,0.0,0.0
5185,2602,0.0,0.0,0.0
5187,329,0.0,0.0,0.0
5191,2203,0.0,0.0,0.0
5194,2749,0.0,0.0,0.0
5195,1146,0.0,0.0,0.0
5196,1764,0.0,0.0,0.0
5199,2617,0.0,0.0,0.0
5203,2210,0.0,0.0,0.0
5204,3224,0.0,0.0,0.0
5212,2914,0.0,0.0,0.0
5219,2151,0.0,0.0,0.0
5224,1932,0.0,0.0,0.0
5225,1261,0.38685280723454163,1.0,1.0
5228,2137,0.43067655807339306,1.0,1.0
5231,932,0.0,0.0,0.0
5237,3011,0.0,0.0,0.0
5238,3143,0.0,0.0,0.0
5239,372,0.0,0.0,0.0
5240,2137,0.2890648263178879,1.0,1.0
5244,4,0.0,0.0,0.0
5248,2261,0.0,0.0,0.0
5251,2905,0.0,0.0,0.0
5252,2834,0.0,0.0,0.0
5253,2681,0.0,0.0,0.0
5254,781,0.0,0.0,0.0
5260,2343,1.0,1.0,1.0
5263,1013,0.0,0.0,0.0
5266,1843,0.0,0.0,0.0
5267,382,0.0,0.0,0.0
5280,3038,0.0,0.0,0.0
5282,2018,0.0,0.0,0.0
5283,800,0.0,0.0,0.0
5287,306,0.0,0.0,0.0
5290,2202,0.0,0.0,0.0
5291,1004,0.0,0.0,0.0
5293,2229,0.0,0.0,0.0
5307,2971,0.0,0.0,0.0
5309,2416,0.0,0.0,0.0
5315,1883,0.0,0.0,0.0
5324,1796,0.0,0.0,0.0
5325,1078,0.0,0.0,0.0
5328,2497,0.0,0.0,0.0
5329,939,0.0,0.0,0.0
5343,2974,0.0,0.0,0.0
5350,1,0.0,0.0,0.0
5351,1018,0.38685280723454163,1.0,1.0
5356,2447,0.0,0.0,0.0
5358,1543,0.0,0.0,0.0
5360,1380,0.0,0.0,0.0
5367,338,0.0,0.0,0.0
5368,2337,0.0,0.0,0.0
5371,2924,0.0,0.0,0.0
5374,1899,0.0,0.0,0.0
5375,2443,0.0,0.0,0.0
5377,3069,0.0,0.0,0.0
5380,2394,0.0,0.0,0.0
5383,3011,0.0,0.0,0.0
5384,2620,0.0,0.0,0.0
5388,2630,0.0,0.0,0.0
5391,491,0.0,0.0,0.0
5394,2724,0.0,0.0,0.0
5397,2658,0.0,0.0,0.0
5400,2132,0.0,0.0,0.0
5402,1964,0.0,0.0,0.0
5403,2212,0.0,0.0,0.0
5405,1550,0.0,0.0,0.0
5409,2341,0.0,0.0,0.0
5411,2261,0.0,0.0,0.0
5414,3113,0.0,0.0,0.0
5420,2958,0.0,0.0,0.0
5422,2239,0.0,0.0,0.0
5424,961,0.0,0.0,0.0
5426,2967,0.0,0.0,0.0
5430,1171,0.0,0.0,0.0
5434,644,0.27023815442731974,1.0,1.0
5440,2427,0.0,0.0,0.0
5441,1444,0.0,0.0,0.0
5443,2456,0.0,0.0,0.0
5447,962,0.0,0.0,0.0
5448,1423,0.0,0.0,0.0
5451,165,0.0,0.0,0.0
5452,729,0.0,0.0,0.0
5457,1827,0.0,0.0,0.0
5462,2885,0.0,0.0,0.0
5465,2828,0.0,0.0,0.0
5467,3165,0.0,0.0,0.0
5468,2824,0.0,0.0,0.0
5470,1299,0.0,0.0,0.0
5471,2288,0.0,0.0,0.0
5473,2202,0.0,0.0,0.0
5477,1376,0.0,0.0,0.0
5478,2117,0.0,0.0,0.0
5480,2745,0.0,0.0,0.0
5481,2963,0.0,0.0,0.0
5482,3069,0.0,0.0,0.0
5488,288,0.0,0.0,0.0
5490,3084,0.0,0.0,0.0
5492,3202,0.0,0.0,0.0
5494,2618,0.0,0.0,0.0
5497,1967,0.0,0.0,0.0
5498,688,0.0,0.0,0.0
5500,1753,0.0,0.0,0.0
5504,1288,0.0,0.0,0.0
5509,1224,0.0,0.0,0.0
5512,1549,0.0,0.0,0.0
5514,2195,0.0,0.0,0.0
5515,1827,0.0,0.0,0.0
5522,1944,0.0,0.0,0.0
5523,2197,0.0,0.0,0.0
5524,1024,0.0,0.0,0.0
5525,2834,0.0,0.0,0.0
5528,2936,0.0,0.0,0.0
5530,1680,0.0,0.0,0.0
5534,1939,0.23981246656813146,1.0,1.0
5536,2497,0.0,0.0,0.0
5545,2934,0.0,0.0,0.0
5549,1846,0.0,0.0,0.0
5552,2603,0.0,0.0,0.0
5555,947,0.0,0.0,0.0
5556,2844,0.26264953503719357,1.0,1.0
5557,1939,0.31546487678572877,1.0,1.0
5558,1186,0.0,0.0,0.0
5559,1212,0.0,0.0,0.0
5560,1602,0.0,0.0,0.0
5562,886,0.3562071871080222,1.0,1.0
5566,2532,0.0,0.0,0.0
5569,2172,0.0,0.0,0.0
5571,728,0.0,0.0,0.0
5573,1354,0.0,0.0,0.0
5575,2513,0.0,0.0,0.0
5580,1897,0.0,0.0,0.0
5582,2456,0.0,0.0,0.0
5583,1910,0.0,0.0,0.0
5585,126,0.0,0.0,0.0
5586,2036,0.0,0.0,0.0
5587,655,0.0,0.0,0.0
5590,2899,0.0,0.0,0.0
5596,2953,0.0,0.0,0.0
5598,1737,0.0,0.0,0.0
5610,2423,0.0,0.0,0.0
5626,904,0.0,0.0,0.0
5627,2195,0.0,0.0,0.0
5629,2947,0.0,0.0,0.0
5633,2456,0.0,0.0,0.0
5635,2100,0.0,0.0,0.0
5641,1675,0.0,0.0,0.0
5643,710,0.0,0.0,0.0
5644,1491,0.0,0.0,0.0
5645,1044,0.0,0.0,0.0
5647,2432,0.0,0.0,0.0
5654,2916,0.0,0.0,0.0
5656,495,0.0,0.0,0.0
5660,1899,0.6309297535714575,1.0,1.0
5662,2472,0.0,0.0,0.0
5664,2261,0.0,0.0,0.0
5669,2972,0.0,0.0,0.0
5675,1490,0.0,0.0,0.0
5680,2041,0.0,0.0,0.0
5684,2116,0.0,0.0,0.0
5686,1965,0.0,0.0,0.0
5695,2983,0.0,0.0,0.0
5697,1271,0.0,0.0,0.0
5699,2795,0.0,0.0,0.0
5702,2157,0.0,0.0,0.0
5704,2188,0.0,0.0,0.0
5705,491,0.0,0.0,0.0
5709,1324,0.0,0.0,0.0
5712,1510,0.0,0.0,0.0
5713,2388,0.0,0.0,0.0
5715,1980,0.0,0.0,0.0
5717,576,0.0,0.0,0.0
5719,2859,0.0,0.0,0.0
5720,2743,0.0,0.0,0.0
5721,2555,0.0,0.0,0.0
5723,2706,0.0,0.0,0.0
5727,1925,0.0,0.0,0.0
5729,1775,0.0,0.0,0.0
5730,2137,0.43067655807339306,1.0,1.0
5732,1100,0.24465054211822604,1.0,1.0
5735,829,0.0,0.0,0.0
5744,1744,0.0,0.0,0.0
5750,1726,0.0,0.0,0.0
5752,2617,0.0,0.0,0.0
5754,476,0.0,0.0,0.0
5755,2714,0.0,0.0,0.0
5756,1110,0.0,0.0,0.0
5760,2300,0.0,0.0,0.0
5762,2045,0.0,0.0,0.0
5767,270,0.0,0.0,0.0
5769,2351,0.0,0.0,0.0
5771,2923,0.0,0.0,0.0
5774,1005,0.0,0.0,0.0
5776,534,0.38685280723454163,1.0,1.0
5780,2917,0.0,0.0,0.0
5784,1775,0.0,0.0,0.0
5785,2853,0.0,0.0,0.0
5788,2914,0.0,0.0,0.0
5789,1545,0.0,0.0,0.0
5791,2116,0.0,0.0,0.0
5803,1653,0.0,0.0,0.0
5804,1385,0.0,0.0,0.0
5807,2798,0.0,0.0,0.0
5809,2212,0.0,0.0,0.0
5811,2056,0.0,0.0,0.0
5813,1125,0.0,0.0,0.0
5817,1297,0.0,0.0,0.0
5821,2785,0.0,0.0,0.0
5825,1723,0.0,0.0,0.0
5828,965,1.0,1.0,1.0
5830,2805,0.0,0.0,0.0
5832,719,0.0,0.0,0.0
5833,2195,0.0,0.0,0.0
5835,2906,0.0,0.0,0.0
5842,1249,0.0,0.0,0.0
5851,1584,0.0,0.0,0.0
5856,2826,0.0,0.0,0.0
5858,2788,0.0,0.0,0.0
5860,1927,0.0,0.0,0.0
5868,219,0.0,0.0,0.0
5869,1602,0.0,0.0,0.0
5870,3085,0.0,0.0,0.0
5873,3255,0.0,0.0,0.0
5874,2429,0.0,0.0,0.0
5875,951,1.0,1.0,1.0
5877,1557,0.0,0.0,0.0
5880,2917,0.0,0.0,0.0
5882,2456,0.0,0.0,0.0
5883,2165,0.0,0.0,0.0
5885,3149,0.0,0.0,0.0
5886,1721,0.0,0.0,0.0
5887,967,0.0,0.0,0.0
5888,1313,0.0,0.0,0.0
5892,2508,0.0,0.0,0.0
5896,2258,0.0,0.0,0.0
5906,1057,0.0,0.0,0.0
5907,333,0.0,0.0,0.0
5908,2216,0.6309297535714575,1.0,1.0
5910,36,0.0,0.0,0.0
5916,1538,0.0,0.0,0.0
5920,1019,0.0,0.0,0.0
5921,982,0.0,0.0,0.0
5922,2596,0.0,0.0,0.0
5924,2343,1.0,1.0,1.0
5926,2967,0.0,0.0,0.0
5928,2551,0.0,0.0,0.0
5934,2091,0.0,0.0,0.0
5940,2711,0.0,0.0,0.0
5945,1550,0.0,0.0,0.0
5952,949,0.0,0.0,0.0
5955,423,0.0,0.0,0.0
5959,2446,0.0,0.0,0.0
5960,2318,0.0,0.0,0.0
5962,1154,0.0,0.0,0.0
5966,2568,0.0,0.0,0.0
5967,2425,0.0,0.0,0.0
5969,685,0.0,0.0,0.0
5971,875,0.0,0.0,0.0
5974,1701,0.0,0.0,0.0
5975,1728,0.0,0.0,0.0
5978,2495,0.0,0.0,0.0
5979,2640,0.0,0.0,0.0
5982,2165,0.0,0.0,0.0
5985,538,0.0,0.0,0.0
5992,975,0.0,0.0,0.0
5993,2261,0.0,0.0,0.0
5994,3217,0.0,0.0,0.0
5997,2507,0.0,0.0,0.0
6000,1165,0.0,0.0,0.0
6002,2431,0.23137821315975915,1.0,1.0
6009,1270,0.0,0.0,0.0
6010,2964,0.0,0.0,0.0
6011,2568,0.0,0.0,0.0
6015,2984,0.0,0.0,0.0
6017,1991,0.0,0.0,0.0
6020,2124,0.0,0.0,0.0
6027,2468,0.0,0.0,0.0
6030,1265,0.0,0.0,0.0
6034,2595,0.0,0.0,0.0
6035,2933,0.0,0.0,0.0
6037,939,0.0,0.0,0.0
