uid,input_tokens,output_tokens,latency_seconds
60580,163.0,208.0,2.348121166229248
60653,205.0,195.0,2.688108205795288
60679,147.0,210.0,2.6817266941070557
60812,418.0,210.0,2.496386766433716
60839,155.0,201.0,2.651454210281372
60882,139.0,180.0,1.9154057502746582
60947,134.0,7.0,0.8632659912109375
61009,134.0,7.0,0.6354973316192627
61017,430.0,234.0,2.5436909198760986
61114,134.0,7.0,0.7791628837585449
61137,360.0,210.0,2.924297571182251
61149,460.0,197.0,2.5272717475891113
61171,374.0,217.0,2.8367466926574707
61180,195.0,185.0,1.9686799049377441
61220,394.0,207.0,2.5474770069122314
61265,158.0,213.0,2.6804730892181396
61271,433.0,212.0,2.5555546283721924
61296,424.0,204.0,2.1962130069732666
61319,519.0,233.0,2.4984323978424072
61335,345.0,192.0,2.212080717086792
61338,199.0,181.0,2.089067220687866
61340,486.0,260.0,3.1933352947235107
61509,441.0,220.0,2.196519613265991
61521,289.0,227.0,2.5780677795410156
61676,240.0,204.0,2.4991345405578613
61720,308.0,220.0,2.58183217048645
61791,183.0,206.0,2.3408079147338867
61799,189.0,197.0,2.312202215194702
61815,426.0,249.0,2.8550784587860107
61818,134.0,7.0,0.8640666007995605
61819,158.0,202.0,2.258336067199707
61828,134.0,7.0,0.9405474662780762
61829,484.0,200.0,2.2273077964782715
61843,145.0,204.0,2.376556158065796
61886,313.0,213.0,2.2753429412841797
61888,134.0,7.0,0.8678863048553467
61903,134.0,7.0,0.9717724323272705
61949,394.0,208.0,2.91157603263855
61968,155.0,194.0,2.4287796020507812
62013,293.0,195.0,2.3382232189178467
62104,515.0,197.0,2.3479361534118652
62211,216.0,214.0,2.7283363342285156
62224,154.0,184.0,2.205659866333008
62239,484.0,208.0,2.2343552112579346
62247,328.0,202.0,2.470301866531372
62305,236.0,186.0,2.053809642791748
62310,204.0,214.0,2.450930595397949
62356,235.0,194.0,2.4488308429718018
62373,178.0,207.0,2.6281471252441406
62436,348.0,186.0,2.378612518310547
62462,185.0,203.0,2.083778142929077
62498,162.0,193.0,2.206237316131592
62560,167.0,200.0,2.180715322494507
62575,170.0,196.0,2.257405996322632
62620,480.0,192.0,2.25106143951416
62652,244.0,211.0,2.6261744499206543
62691,238.0,208.0,2.3768601417541504
62797,191.0,186.0,2.322309970855713
62822,153.0,186.0,2.4122891426086426
62851,430.0,252.0,2.8626439571380615
62926,187.0,188.0,1.9285311698913574
62976,488.0,213.0,2.4803755283355713
62982,259.0,210.0,2.180624008178711
62994,292.0,210.0,2.496760606765747
63049,289.0,191.0,2.0919127464294434
63107,190.0,197.0,2.265152931213379
63143,257.0,204.0,2.4273598194122314
63150,214.0,215.0,3.2074105739593506
63234,243.0,214.0,2.4696476459503174
63316,352.0,208.0,2.2804601192474365
63320,293.0,229.0,2.370657444000244
63324,479.0,246.0,2.7422943115234375
63469,186.0,209.0,2.192380666732788
63520,433.0,205.0,2.4092135429382324
63572,454.0,193.0,2.314392328262329
63585,410.0,206.0,2.272287130355835
63587,406.0,200.0,2.475952386856079
63604,140.0,192.0,2.156123638153076
63687,439.0,206.0,2.3605239391326904
63706,352.0,210.0,2.647228240966797
63751,218.0,211.0,2.5684592723846436
63795,324.0,210.0,2.708420753479004
63836,134.0,7.0,0.8643267154693604
63876,134.0,7.0,0.9730029106140137
63930,502.0,232.0,2.744267702102661
64092,330.0,199.0,2.7473065853118896
64124,267.0,194.0,2.0934643745422363
64224,413.0,238.0,3.2343456745147705
64226,258.0,202.0,3.6516544818878174
64246,216.0,167.0,2.4409475326538086
64269,134.0,7.0,1.1101508140563965
64278,134.0,7.0,0.9667894840240479
64300,446.0,201.0,2.8438782691955566
64315,216.0,198.0,2.446464776992798
64326,153.0,193.0,2.5790979862213135
64355,145.0,183.0,1.981245517730713
64444,147.0,182.0,2.237701654434204
64475,134.0,7.0,0.8203127384185791
64483,134.0,7.0,0.8532562255859375
64486,213.0,217.0,2.5476021766662598
64511,420.0,220.0,2.687758445739746
64515,514.0,181.0,2.081685781478882
64571,291.0,221.0,2.821002244949341
64636,493.0,221.0,2.8120851516723633
64642,208.0,196.0,3.2095978260040283
64662,463.0,208.0,2.2614333629608154
64664,228.0,211.0,2.773087739944458
64834,244.0,185.0,2.0645222663879395
64843,456.0,216.0,2.351886034011841
64849,483.0,228.0,2.4897918701171875
64885,464.0,217.0,2.397590160369873
64912,267.0,214.0,2.6224873065948486
64941,275.0,197.0,2.5496275424957275
64949,213.0,176.0,2.3273086547851562
64958,182.0,202.0,2.6296801567077637
64979,225.0,210.0,2.5484883785247803
65010,437.0,195.0,2.247744083404541
65121,218.0,222.0,2.642989158630371
65162,134.0,7.0,0.9980032444000244
65206,158.0,196.0,2.246638536453247
65342,202.0,201.0,2.128382921218872
65346,161.0,185.0,2.770204782485962
65444,188.0,248.0,3.2823493480682373
65453,155.0,187.0,2.1926496028900146
65469,451.0,215.0,2.5255706310272217
65495,145.0,185.0,2.1606853008270264
65516,477.0,218.0,2.4861044883728027
65525,225.0,234.0,3.0090599060058594
65545,455.0,202.0,2.4132261276245117
65570,456.0,210.0,2.4634084701538086
65584,203.0,211.0,3.141528367996216
65610,178.0,199.0,1.97477126121521
65670,401.0,199.0,2.1962194442749023
65781,222.0,209.0,2.111196994781494
65807,370.0,205.0,2.1986405849456787
65812,383.0,233.0,2.7246246337890625
65824,140.0,212.0,2.137772798538208
65858,169.0,199.0,2.45900821685791
65888,155.0,189.0,2.145991563796997
65916,190.0,191.0,2.5237433910369873
65919,367.0,203.0,2.523831844329834
65926,415.0,231.0,3.2243494987487793
65932,140.0,210.0,2.2558822631835938
65990,145.0,209.0,2.405613899230957
66023,134.0,7.0,0.6948623657226562
66137,235.0,207.0,2.519801139831543
66234,233.0,190.0,2.3224689960479736
66336,150.0,198.0,2.6075515747070312
66347,305.0,207.0,2.2496449947357178
66404,152.0,182.0,2.3398139476776123
66416,177.0,208.0,2.5716445446014404
66423,237.0,200.0,2.1910078525543213
66449,453.0,223.0,2.414663791656494
66504,134.0,7.0,0.7146270275115967
66523,162.0,198.0,2.2169723510742188
66605,394.0,213.0,2.595851182937622
66663,339.0,182.0,1.9938111305236816
66685,134.0,7.0,1.068938970565796
66722,205.0,203.0,2.80906081199646
66831,134.0,7.0,0.988527774810791
66925,155.0,186.0,2.2580554485321045
66998,195.0,205.0,2.451103687286377
67014,365.0,216.0,2.7557244300842285
67026,242.0,224.0,2.6560466289520264
67063,193.0,218.0,2.4175171852111816
67076,209.0,201.0,2.080416440963745
67128,442.0,222.0,2.6856982707977295
67132,249.0,214.0,2.916431188583374
67161,531.0,233.0,3.021876811981201
67224,254.0,189.0,2.4742608070373535
67333,262.0,197.0,2.0443384647369385
67384,134.0,7.0,1.2171292304992676
67394,403.0,233.0,2.9519784450531006
67493,514.0,232.0,2.609813690185547
67505,186.0,197.0,2.5103743076324463
67509,319.0,208.0,2.9866738319396973
67515,205.0,201.0,2.6228764057159424
67552,206.0,197.0,2.3197133541107178
67640,144.0,194.0,2.380019426345825
67686,134.0,7.0,0.8603618144989014
67748,196.0,216.0,2.3360185623168945
67783,134.0,7.0,0.7257351875305176
67791,395.0,193.0,2.1000139713287354
67793,134.0,7.0,1.1130180358886719
67848,291.0,182.0,2.091486930847168
67867,146.0,190.0,2.5339813232421875
67904,155.0,201.0,2.5409889221191406
67943,225.0,205.0,2.4787750244140625
67977,161.0,192.0,2.023327350616455
68077,415.0,215.0,2.895986557006836
68104,418.0,229.0,2.836413860321045
68251,475.0,225.0,2.541534662246704
68270,212.0,196.0,2.1137218475341797
68328,413.0,198.0,2.240844488143921
68345,169.0,199.0,2.7714807987213135
68392,442.0,193.0,2.065683603286743
68399,482.0,232.0,3.3664755821228027
68431,272.0,210.0,2.4633944034576416
68461,207.0,211.0,2.330672264099121
68479,343.0,207.0,2.1658525466918945
68516,405.0,200.0,2.204904079437256
68544,438.0,225.0,3.0033059120178223
68553,228.0,215.0,2.7241601943969727
68577,290.0,210.0,2.6963491439819336
68578,488.0,217.0,3.225078582763672
68672,190.0,187.0,2.1235170364379883
68811,365.0,211.0,2.243925094604492
68845,299.0,196.0,2.3423385620117188
68870,183.0,195.0,2.5492148399353027
68877,134.0,7.0,1.173365592956543
68928,431.0,220.0,2.329820156097412
69016,367.0,204.0,2.1452035903930664
69021,142.0,189.0,2.25421404838562
69034,134.0,7.0,0.7142510414123535
69071,562.0,211.0,2.865865707397461
69112,440.0,206.0,2.307814836502075
69113,488.0,245.0,2.850083112716675
69156,423.0,208.0,2.7137341499328613
69180,389.0,198.0,2.6580066680908203
69183,134.0,7.0,1.0332539081573486
69295,162.0,195.0,2.2610278129577637
69350,235.0,209.0,2.319063425064087
69351,134.0,7.0,0.7807736396789551
69434,204.0,184.0,2.435121536254883
69509,134.0,7.0,0.9481039047241211
69532,229.0,172.0,2.0351781845092773
69544,171.0,193.0,2.381096363067627
69548,434.0,213.0,2.355851173400879
69551,156.0,199.0,2.475315570831299
69566,453.0,202.0,2.646540641784668
69589,483.0,211.0,2.608658790588379
69621,200.0,203.0,2.115372657775879
69649,134.0,7.0,1.314046859741211
69764,443.0,225.0,2.5858964920043945
69879,482.0,229.0,3.0076687335968018
69921,152.0,187.0,1.962660551071167
69938,401.0,215.0,2.7594199180603027
70013,197.0,184.0,2.42048978805542
70113,290.0,187.0,2.769096851348877
70175,166.0,201.0,2.4229443073272705
70180,216.0,197.0,2.377110242843628
70185,317.0,208.0,2.5992488861083984
70331,442.0,200.0,2.9689223766326904
70439,143.0,202.0,2.6183416843414307
70557,151.0,204.0,2.980093002319336
70605,267.0,187.0,2.24835205078125
70620,166.0,186.0,2.1267428398132324
70628,588.0,238.0,2.80301570892334
70649,134.0,7.0,0.6964027881622314
70655,134.0,7.0,1.003951072692871
70681,416.0,199.0,2.378481388092041
70782,446.0,209.0,2.441241502761841
70825,171.0,206.0,3.032804489135742
70834,202.0,206.0,2.7309646606445312
70918,213.0,216.0,2.694218397140503
70928,174.0,222.0,2.59395694732666
70954,296.0,208.0,2.7536723613739014
70957,442.0,204.0,2.7775208950042725
71008,255.0,212.0,2.970216751098633
71063,400.0,184.0,2.1568961143493652
71074,134.0,7.0,0.7081406116485596
71121,414.0,245.0,2.526075601577759
71200,140.0,175.0,2.3288207054138184
71201,193.0,219.0,2.9746150970458984
71241,301.0,205.0,2.742263078689575
71250,134.0,7.0,0.9319057464599609
71255,172.0,198.0,2.7815396785736084
71324,482.0,221.0,2.51814603805542
71329,134.0,7.0,0.7036998271942139
71352,224.0,185.0,2.2537710666656494
71389,286.0,201.0,2.828634023666382
71395,134.0,7.0,0.977283239364624
71401,319.0,200.0,2.243692636489868
71416,158.0,184.0,2.617445230484009
71426,326.0,202.0,2.174424648284912
71433,205.0,205.0,2.2223806381225586
71449,161.0,193.0,2.4368393421173096
71466,417.0,192.0,2.495565891265869
71585,182.0,180.0,2.2259159088134766
71618,163.0,191.0,2.3153905868530273
71652,141.0,198.0,2.5482945442199707
71719,162.0,200.0,2.45190167427063
71877,461.0,208.0,2.554377555847168
71923,231.0,188.0,2.260988473892212
71926,475.0,185.0,2.2858846187591553
71934,258.0,199.0,2.3109512329101562
71950,134.0,7.0,0.6453969478607178
71974,422.0,205.0,2.5109331607818604
71983,139.0,204.0,2.4625654220581055
72006,502.0,208.0,2.9640676975250244
72051,167.0,220.0,2.914381265640259
72155,213.0,211.0,2.527409553527832
72296,134.0,7.0,0.9494438171386719
72322,156.0,203.0,2.3993778228759766
72362,270.0,188.0,2.387990713119507
72380,423.0,213.0,2.5599589347839355
72419,358.0,200.0,2.2450332641601562
72421,165.0,221.0,3.5191650390625
72429,360.0,211.0,2.7375447750091553
72438,425.0,200.0,2.7838850021362305
72474,189.0,215.0,2.6172549724578857
72519,140.0,189.0,2.4466943740844727
72545,381.0,190.0,2.3333303928375244
72608,192.0,206.0,2.360400676727295
72612,497.0,233.0,2.962817907333374
72695,485.0,191.0,2.673720598220825
72696,154.0,186.0,2.9396376609802246
72749,134.0,7.0,1.265472412109375
72789,472.0,217.0,2.7693324089050293
72799,186.0,186.0,2.3975424766540527
72932,273.0,191.0,2.080634117126465
72992,175.0,187.0,2.711364507675171
73057,495.0,221.0,3.3328425884246826
73092,163.0,201.0,2.0896990299224854
73135,173.0,189.0,2.318614959716797
73145,394.0,218.0,3.1099486351013184
73186,134.0,7.0,1.1174466609954834
73198,377.0,196.0,2.4487645626068115
73217,501.0,198.0,2.1567416191101074
73240,182.0,216.0,2.434882879257202
73362,437.0,219.0,2.511054277420044
73380,338.0,193.0,2.169586420059204
73428,134.0,7.0,0.8764307498931885
73466,134.0,7.0,0.6680679321289062
73475,230.0,217.0,2.5950136184692383
73569,522.0,217.0,2.7465903759002686
73665,134.0,7.0,1.032411813735962
73725,467.0,198.0,2.693920373916626
73779,185.0,204.0,2.5625438690185547
73780,360.0,195.0,2.749798536300659
73784,402.0,205.0,2.7255184650421143
73833,483.0,221.0,2.851408004760742
73835,134.0,7.0,0.7410886287689209
73880,174.0,182.0,1.8526215553283691
73944,446.0,221.0,2.586977005004883
73947,462.0,253.0,3.032355785369873
74010,477.0,223.0,3.1030826568603516
74016,186.0,207.0,2.8554611206054688
74120,134.0,7.0,1.1466474533081055
74138,152.0,223.0,3.2654948234558105
74203,175.0,202.0,2.7235870361328125
74278,309.0,197.0,2.5827419757843018
74298,460.0,247.0,3.094015121459961
74304,265.0,203.0,2.64148211479187
74332,471.0,196.0,3.316690444946289
74390,287.0,214.0,2.7380998134613037
74451,134.0,7.0,1.4882581233978271
74529,467.0,202.0,2.6369974613189697
74559,134.0,7.0,1.0433356761932373
74602,228.0,218.0,2.4829883575439453
74651,410.0,200.0,2.415407419204712
74705,469.0,207.0,2.6388795375823975
74818,451.0,200.0,2.8883678913116455
74852,205.0,209.0,2.658339500427246
74872,170.0,189.0,2.420318841934204
74957,469.0,227.0,3.1283929347991943
74983,211.0,208.0,2.213366746902466
75105,202.0,193.0,2.165799856185913
75123,237.0,189.0,1.8897337913513184
75212,175.0,206.0,2.9497811794281006
75256,196.0,239.0,3.1434836387634277
75281,404.0,187.0,2.794651985168457
75285,174.0,207.0,3.1230788230895996
75324,445.0,209.0,2.6508171558380127
75355,219.0,215.0,2.7146942615509033
75383,134.0,7.0,0.7422893047332764
75420,172.0,196.0,2.3762216567993164
75513,147.0,199.0,2.454265832901001
75547,474.0,197.0,2.5696747303009033
75566,170.0,202.0,2.3994340896606445
75597,466.0,213.0,2.8131306171417236
75637,255.0,185.0,2.944406032562256
75658,264.0,208.0,2.290114402770996
75665,175.0,212.0,2.50091290473938
75825,236.0,208.0,2.6977028846740723
75933,324.0,204.0,2.4078755378723145
75941,195.0,190.0,2.5962793827056885
75964,168.0,202.0,2.18757963180542
76039,498.0,231.0,3.2294058799743652
76050,246.0,208.0,2.413095712661743
76189,423.0,242.0,3.172933578491211
76248,168.0,178.0,2.1299350261688232
76312,203.0,190.0,2.28535532951355
76351,134.0,7.0,1.0476839542388916
76462,489.0,204.0,2.6092045307159424
76471,181.0,202.0,2.377540111541748
76482,454.0,217.0,2.6722726821899414
76505,134.0,7.0,1.2039456367492676
76532,449.0,216.0,2.784712314605713
76559,455.0,195.0,2.2138595581054688
76589,169.0,196.0,2.2894585132598877
76846,541.0,224.0,3.0812017917633057
76855,157.0,183.0,2.107762575149536
76895,186.0,190.0,2.1761622428894043
76905,144.0,198.0,2.4864635467529297
76915,308.0,232.0,3.076432466506958
77013,134.0,7.0,1.0037610530853271
77016,440.0,187.0,2.537804365158081
77062,246.0,201.0,2.707109212875366
77088,147.0,188.0,2.5542221069335938
77101,324.0,229.0,3.0835976600646973
77113,201.0,187.0,2.195857286453247
77142,247.0,183.0,2.106774091720581
77229,175.0,191.0,2.3534765243530273
77286,445.0,213.0,2.554347276687622
77323,439.0,211.0,3.0883538722991943
77329,152.0,192.0,2.2683916091918945
77334,443.0,203.0,2.764989137649536
77363,483.0,197.0,2.058591365814209
77369,227.0,208.0,2.9251410961151123
77397,193.0,211.0,2.6586053371429443
77412,473.0,218.0,2.5892245769500732
77461,143.0,187.0,2.4263012409210205
77499,222.0,192.0,2.6022696495056152
77533,145.0,209.0,2.5167033672332764
77599,221.0,191.0,2.2304487228393555
77609,344.0,186.0,2.4392833709716797
77673,472.0,205.0,2.3159310817718506
77758,169.0,184.0,2.1398425102233887
77779,413.0,190.0,2.4689853191375732
77810,208.0,199.0,2.068587064743042
77815,213.0,214.0,2.8247182369232178
77863,200.0,224.0,2.778439521789551
77866,248.0,221.0,2.462700128555298
77869,134.0,7.0,0.982069730758667
77881,200.0,188.0,2.5882132053375244
77889,500.0,208.0,2.7357640266418457
77927,159.0,214.0,2.7811641693115234
77940,420.0,202.0,2.5288772583007812
78125,174.0,211.0,2.376331090927124
78152,454.0,220.0,2.6931607723236084
78165,155.0,193.0,2.494185447692871
78174,229.0,191.0,2.3790507316589355
78194,249.0,191.0,2.3881709575653076
78196,167.0,185.0,2.133474111557007
78386,187.0,202.0,2.4059741497039795
78423,134.0,7.0,1.0202279090881348
78537,487.0,208.0,2.5705463886260986
78548,139.0,181.0,2.1731579303741455
78601,134.0,7.0,0.8138427734375
78606,261.0,228.0,2.7238402366638184
78613,414.0,212.0,3.08508563041687
78641,212.0,195.0,2.4205241203308105
78662,319.0,218.0,2.428635835647583
78731,269.0,190.0,2.3657419681549072
78734,134.0,7.0,1.4854178428649902
78741,218.0,192.0,2.8549180030822754
78772,176.0,207.0,3.443387508392334
78773,258.0,186.0,2.940769672393799
